round,cid,loss,accuracy,f1,adaptive_epochs,selected
6,S16,0.12906153801370718,1.0,1.0,0,True
6,S17,0.1630211777019483,0.9787234042553191,0.9655172413793104,0,True
6,S2,0.3130083115366483,0.8505747126436781,0.7936507936507936,0,True
6,S3,0.18706886336456696,0.9545454545454546,0.9375,0,True
6,S4,0.13348150487895563,0.9772727272727273,0.9696969696969697,0,True
6,S5,0.12457367992309566,0.989010989010989,0.9850746268656716,0,True
6,S6,0.12831908509565773,0.9888888888888889,0.9841269841269841,0,True
6,S7,0.24455634359980769,0.9555555555555556,0.9310344827586207,0,True
6,S8,0.36551413443164477,0.945054945054945,0.912280701754386,0,True
6,S9,0.3071907918184967,0.9444444444444444,0.9206349206349206,0,True
7,S10,0.10482249364397105,0.9893617021276596,0.9863013698630138,0,True
7,S11,0.2266288360206973,1.0,1.0,0,True
7,S13,0.2845026016998528,0.9560439560439561,0.9375,0,True
7,S14,0.12393826792201035,0.9891304347826086,0.9866666666666666,0,True
7,S15,0.40030635783250607,0.9130434782608695,0.8823529411764706,0,True
7,S16,0.11856775054050389,1.0,1.0,0,True
7,S17,0.1462785881424753,0.9893617021276596,0.983050847457627,0,True
7,S2,0.2989611778754565,0.8505747126436781,0.7936507936507936,0,True
7,S3,0.17722073770241017,0.9545454545454546,0.9375,0,True
7,S4,0.12108660871269042,0.9772727272727273,0.9696969696969697,0,True
7,S5,0.11165054445110519,0.989010989010989,0.9850746268656716,0,True
7,S6,0.12337630651821689,0.9888888888888889,0.9841269841269841,0,True
7,S7,0.2204197576616242,0.9666666666666667,0.9491525423728813,0,True
7,S8,0.3384398103556087,0.9560439560439561,0.9285714285714286,0,True
7,S9,0.28749330636416076,0.9555555555555556,0.9375,0,True
8,S10,0.09091343320913924,0.9893617021276596,0.9863013698630138,0,True
8,S11,0.20033494189355192,1.0,1.0,0,True
8,S13,0.266745415178602,0.967032967032967,0.9538461538461539,0,True
8,S14,0.1171942114108488,0.9891304347826086,0.9866666666666666,0,True
8,S15,0.3598747020192033,0.9456521739130435,0.927536231884058,0,True
8,S16,0.11061970427787905,1.0,1.0,0,True
8,S17,0.1331388991771722,1.0,1.0,0,True
8,S2,0.2878263344875318,0.8505747126436781,0.7936507936507936,0,True
8,S3,0.1692764508933803,0.9545454545454546,0.9375,0,True
8,S4,0.11178162929487102,0.9772727272727273,0.9696969696969697,0,True
8,S5,0.10188842603788573,0.989010989010989,0.9850746268656716,0,True
