round,cid,loss,accuracy,f1,adaptive_epochs,selected
15,S15,0.005150725229926933,1.0,1.0,0,True
15,S16,0.0142172416196853,1.0,1.0,0,True
15,S17,0.013442563401577807,1.0,1.0,0,True
15,S2,1.0520293266623435,0.632183908045977,0.4482758620689656,0,True
15,S3,0.42576101857102755,0.8409090909090909,0.7741935483870969,0,True
15,S4,0.021276982786528956,0.9886363636363636,0.9846153846153847,0,True
15,S5,0.10677825460110155,0.9340659340659341,0.9032258064516129,0,True
15,S6,0.04549207170734246,1.0,1.0,0,True
15,S7,0.003926214616831656,1.0,1.0,0,True
15,S8,0.6641462528848779,0.7472527472527473,0.5306122448979592,0,True
15,S9,0.017367221275168095,1.0,1.0,0,True
